strategy,threshold_regime,scaling_point,n_runs,selected_threshold_mean,selected_threshold_std,selected_threshold_min,selected_threshold_max,test_mcc_mean,test_mcc_std,test_mcc_min,test_mcc_max,test_recall_mean,test_recall_std,test_recall_min,test_recall_max,test_specificity_mean,test_specificity_std,test_specificity_min,test_specificity_max,validation_mcc_mean,validation_mcc_std,validation_mcc_min,validation_mcc_max,validation_recall_mean,validation_recall_std,validation_recall_min,validation_recall_max,validation_specificity_mean,validation_specificity_std,validation_specificity_min,validation_specificity_max,test_precision_mean,test_precision_std,test_precision_min,test_precision_max,test_f1_mean,test_f1_std,test_f1_min,test_f1_max,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_balanced_accuracy_min,test_balanced_accuracy_max,test_false_positive_rate_mean,test_false_positive_rate_std,test_false_positive_rate_min,test_false_positive_rate_max,test_false_positives_per_1000_negatives_mean,test_false_positives_per_1000_negatives_std,test_false_positives_per_1000_negatives_min,test_false_positives_per_1000_negatives_max
SCAFFOLD,mcc_optimal,2048,5,0.6559357523918152,0.011246506569999929,0.6459386944770813,0.6704065203666687,0.34716541316892674,0.0025625187650430924,0.3449000171206661,0.3515449440872011,0.6535294949780732,0.020788379364556943,0.6286603479983024,0.6801527797425378,0.7914903361729413,0.01516064150728731,0.773220665017862,0.8110515709443986,0.355979915305522,0.002496575735258442,0.3527124965728808,0.3591835834253514,0.6568033946251768,0.021966377069510372,0.6277227722772277,0.6820367751060821,0.7971327806531397,0.014978847558508184,0.7805615352906151,0.8166078871433151,0.33703237348053217,0.009290992204433298,0.3268302630684522,0.3500590783773139,0.44443949617784195,0.003362891887312214,0.4415059687786961,0.4497065371382311,0.7225099155755073,0.002900464030746637,0.7198559594713505,0.7266867223801999,0.20850966382705866,0.015160641507287305,0.1889484290556013,0.2267793349821379,208.50966382705874,15.160641507287314,188.9484290556014,226.779334982138
SCAFFOLD,mcc_optimal,4096,5,0.6342574834823609,0.004461428105226881,0.6293880939483643,0.639160692691803,0.3482474643847723,0.004119724784930488,0.34251214929272,0.3539857261129801,0.673956712406281,0.012553730882964948,0.6568114301881455,0.6911868722591598,0.7793807822661902,0.006609813036431222,0.7683200512961437,0.7854263991939178,0.36056830677100293,0.004496873764251362,0.35532752785335,0.3658894829492054,0.6822065063649223,0.01071721453193746,0.6687411598302687,0.697029702970297,0.785178399670224,0.007298696449397428,0.7731415746805295,0.7925159162735309,0.33094302916676394,0.003399272459764011,0.3256681996933946,0.3346352350397545,0.4438568554839728,0.002908061331436535,0.4404705435916896,0.4482645863502593,0.7266687473362357,0.003636404842023792,0.7211189146910316,0.7301357703951521,0.22061921773380963,0.006609813036431224,0.2145736008060822,0.2316799487038563,220.61921773380965,6.609813036431213,214.57360080608225,231.67994870385633
SCAFFOLD,mcc_optimal,8192,5,0.6415672302246094,0.03357644087947644,0.5988051295280457,0.683877170085907,0.3460534618801435,0.0050288202675474875,0.3393278405896187,0.3514260445476434,0.632508134106663,0.045814423827714154,0.5795727825717923,0.684255198755128,0.803315929284602,0.027979199566825874,0.7679536502702208,0.8327379316662087,0.3581569461820483,0.0040153997143056374,0.3525344645791387,0.363671971065711,0.6392644978783593,0.045396457716309804,0.5909476661951909,0.6893917963224894,0.8092795309852059,0.02809762182706458,0.7731415746805295,0.8376769110978793,0.34386912887107945,0.016248310728052752,0.3231128924515698,0.3637630662020906,0.444379615996905,0.004505712928031999,0.4389491356232134,0.4502668607472101,0.7179120316956323,0.009346934212170685,0.7050905041374121,0.7265973687207581,0.19668407071539795,0.027979199566825885,0.1672620683337913,0.2320463497297792,196.684070715398,27.979199566825862,167.26206833379132,232.0463497297792
SCAFFOLD,mcc_optimal,16384,5,0.5752304553985595,0.02656455150872045,0.5364524126052856,0.6041147112846375,0.34427820598247827,0.00411267560923768,0.3398432168354743,0.3494569056942255,0.6613099448295374,0.0310234882871417,0.6197481963502617,0.6942990521997454,0.7837684345516167,0.019278770937166498,0.7584730237244665,0.8067234588256847,0.3525598640655784,0.004053707758155301,0.3471352012695469,0.3567648951483358,0.6654031117397455,0.032903236195419204,0.6243281471004243,0.7072135785007072,0.7886135666193377,0.01798413773755366,0.7651719873585856,0.8100123666010168,0.33170813037661634,0.00962742121501111,0.3175671303785183,0.341705015209422,0.44136530271518193,0.0034600014934141163,0.4358018114011721,0.4447548540298924,0.7225391896905771,0.0063486636366353435,0.7132358275879732,0.727526277475331,0.2162315654483832,0.01927877093716649,0.1932765411743152,0.2415269762755335,216.23156544838326,19.278770937166485,193.27654117431524,241.5269762755335
SCAFFOLD,minimum_recall,2,5,0.5869775891304017,0.006819476369923873,0.5825377106666565,0.5986663699150085,0.35111287963533083,0.0028984424980396406,0.3476744807287216,0.3555257112097288,0.7969161126043287,0.002755075087318789,0.7928985712264818,0.7998302447305136,0.6938215627003755,0.003690016880415421,0.6899789319410095,0.6997572593203261,0.35919201867749095,0.0035534835047688704,0.3559433727605108,0.3650777913058398,0.8,0.0,0.8,0.8,0.7005267255988642,0.003970897146326472,0.6968808684102047,0.7070947648055695,0.2964538149695778,0.002285528545524901,0.2946019174656106,0.3002241673783091,0.4321424222205055,0.002375526792625104,0.4298807378149327,0.4359620228637861,0.7453688376523521,0.0017098613556792328,0.7429845059118577,0.7477425425191246,0.30617843729962446,0.0036900168804154263,0.3002427406796739,0.3100210680589905,306.1784372996244,3.6900168804154116,300.24274067967394,310.0210680589905
SCAFFOLD,minimum_recall,4,5,0.5770241022109985,0.00355004051346649,0.5736062526702881,0.5821008086204529,0.34571361422636765,0.00124097385490658,0.3436764391837846,0.3469361764938478,0.8022068185033244,0.003204684960168429,0.7979912293110766,0.8067619182345452,0.6833974535128698,0.0032912260235450205,0.6799029037281304,0.6881927269396354,0.3504886732608419,0.0032324846434836707,0.347496521885111,0.3552559327877982,0.8,0.0,0.8,0.8,0.6906517656758119,0.0037037550267107313,0.6872165987266982,0.6961022305684056,0.2908762483579057,0.0014432447089026358,0.2892469280579208,0.2929324401516331,0.426939743865886,0.0012313621010502168,0.4252304924668316,0.4285497227075894,0.7428021360080972,0.0007004513283639268,0.7416455713310401,0.7433324109813378,0.31660254648713015,0.0032912260235450066,0.3118072730603646,0.3200970962718695,316.60254648713016,3.291226023545023,311.8072730603646,320.09709627186953
SCAFFOLD,minimum_recall,8,5,0.57171550989151,0.006334621714449894,0.564475953578949,0.5817593336105347,0.3458390631774258,0.0021666598539815695,0.3428063569134369,0.3486774941673006,0.8004526807186305,0.0034674242353608157,0.7964351393407837,0.8059131418871127,0.684950077860218,0.0031854804100353486,0.6809563066776587,0.6886278281579189,0.3512246499884692,0.004380128854440053,0.3467843636489007,0.3565915034166342,0.8,0.0,0.8,0.8,0.6914853661887967,0.005011462649082221,0.6863921586589108,0.6976137040260156,0.2914388431081661,0.0016526571519763227,0.2894844726862765,0.2937357157697901,0.42729637423395267,0.0017046551236220328,0.4250084640559756,0.4296949204057597,0.7427013792894244,0.0013944100408165917,0.7408067710406819,0.7442997678065022,0.31504992213978195,0.003185480410035358,0.3113721718420811,0.3190436933223413,315.049922139782,3.1854804100353338,311.3721718420811,319.04369332234126
SCAFFOLD,minimum_recall,16,5,0.5664217710494995,0.003235996756104513,0.5627253651618958,0.5702775716781616,0.3431298121671177,0.0033140314637661906,0.3392742535585751,0.3469517037577372,0.803055594850757,0.003313671850179016,0.7981326920356486,0.8073277691328336,0.6796876431254008,0.0033494661184854803,0.6754373912246955,0.6847119171933681,0.3468632396214908,0.002749692566641807,0.3431644683406341,0.3494815763573759,0.8,0.0,0.8,0.8,0.6864746026656896,0.0031898217050994044,0.682178353867998,0.6895067100261073,0.28869851690993953,0.0021663906234143564,0.2862107171635777,0.2917695473251029,0.42470879630097097,0.0024821879671485477,0.4221355617455896,0.4279301369346259,0.7413716189880788,0.002131620904559526,0.7386399468239065,0.7435442454830895,0.32031235687459925,0.0033494661184854807,0.3152880828066319,0.3245626087753045,320.31235687459923,3.3494661184854757,315.2880828066319,324.5626087753045
SCAFFOLD,minimum_recall,32,5,0.5586028933525086,0.006046478491676091,0.5526565313339233,0.5672159790992737,0.3400104582972337,0.0032272350421052895,0.3349951711508105,0.3430144400997194,0.8024331588626396,0.0028671950341283216,0.798981468383081,0.8060546046116848,0.6764953741870477,0.005780291005876493,0.6687276724374829,0.6816891087295044,0.34412055804941527,0.005501785804313094,0.3361376744396638,0.3500392084019374,0.8,0.0,0.8,0.8,0.683259286401319,0.006434731891499741,0.6738881509641369,0.6901479411899418,0.2865289059639576,0.002998158179976334,0.282226853230128,0.2890079061463912,0.4222620605266294,0.0029355560893845954,0.4178819380670756,0.4248331708780085,0.7394642665248436,0.0017306595613756938,0.7366838249017235,0.7411619018270978,0.32350462581295225,0.005780291005876499,0.3183108912704956,0.3312723275625171,323.5046258129523,5.780291005876498,318.31089127049563,331.27232756251715
SCAFFOLD,minimum_recall,64,5,0.5555466055870056,0.009898917333464987,0.5427106022834778,0.5657235980033875,0.3379527977294867,0.0019818200982284974,0.3351309586336761,0.3404092045181004,0.8009053614372613,0.0025806771539943736,0.7967180647899279,0.8029424246710992,0.6753228909040946,0.0029778449511802235,0.6725519831455528,0.6794907025739672,0.34249206294330714,0.002903501410000595,0.340004585725616,0.346744837244149,0.8,0.0,0.8,0.8,0.6813813951358035,0.003394096380205134,0.6784683735629552,0.6863463564329226,0.28537671455648306,0.0015521907859327867,0.2834803528468324,0.286937028734461,0.42080767543139963,0.001606610920520999,0.4186373561304171,0.4225897779764566,0.7381141261706778,0.0012257434555399639,0.7363669267587856,0.7397084847429595,0.3246771090959054,0.0029778449511802256,0.3205092974260328,0.3274480168544472,324.6771090959055,2.9778449511802214,320.50929742603284,327.44801685444725
SCAFFOLD,minimum_recall,128,5,0.5549703717231751,0.009157172543449053,0.5472934246063232,0.5696192383766174,0.33802086423231065,0.002709220065313764,0.334082253718604,0.3413849984333625,0.7973970858678738,0.0014440288759569844,0.7965766020653557,0.7999717074550856,0.6782586791243015,0.0031460471140070303,0.6741549876339654,0.682650911422552,0.3446267704152407,0.003212022671161452,0.3420302609631928,0.34972046363899,0.8,0.0,0.8,0.8,0.6838730362295607,0.0037304218993234987,0.6808500893143407,0.6897815233820364,0.2863375746135474,0.001979567947790877,0.2835708171793968,0.2890051818788158,0.42136322923221864,0.00216017744807698,0.4182695878202748,0.4241716867469879,0.7378278824960878,0.0016337086134197729,0.7354365262119467,0.739755219468526,0.3217413208756984,0.003146047114007056,0.317349088577448,0.3258450123660346,321.7413208756984,3.14604711400703,317.349088577448,325.84501236603455
SCAFFOLD,minimum_recall,256,5,0.5521077871322632,0.009666061494014284,0.5427060723304749,0.566583514213562,0.33729863346878025,0.005173473799109753,0.3290275666677153,0.3425269456375122,0.8043570519168199,0.002602683476159848,0.8012448719762343,0.8077521573065497,0.6716726206833379,0.007898258341522241,0.6588806448658057,0.6804525052670147,0.3398704892059828,0.006673872493519685,0.3296097213445408,0.347496521885111,0.8,0.0,0.8,0.8,0.6782576833234096,0.007903810800514836,0.6660559703201575,0.6872165987266982,0.2840293566564324,0.004304861194063139,0.2771037561875182,0.288714445917015,0.4197954258206691,0.004447148096926884,0.412646793134598,0.4244763367931952,0.7380148363000789,0.0029540292332196007,0.7333164010861777,0.7408486886216246,0.32832737931666206,0.007898258341522238,0.3195474947329852,0.3411193551341943,328.3273793166621,7.898258341522238,319.5474947329853,341.11935513419434
SCAFFOLD,minimum_recall,512,5,0.5547534942626953,0.00337277746190773,0.5517606735229492,0.5605224967002869,0.33742621360527203,0.003343577708049501,0.3333198474429121,0.3425498444247279,0.8006507285330315,0.004781984146985574,0.795020512095063,0.8059131418871127,0.6748923696986352,0.005077244272820712,0.6695749748099294,0.6817349088577448,0.3432713833017501,0.0045283813527538875,0.3395773939617552,0.3500790698777494,0.8,0.0,0.8,0.8,0.682279118765172,0.005275752418815581,0.6779645490770851,0.69019374341593,0.28505640272646954,0.002597277604329426,0.2828257488334755,0.2891412203979336,0.4204176427313997,0.00268532638025801,0.4175555555555555,0.4247182569496619,0.7377715491158332,0.002095414685566011,0.735045930939471,0.7407118454318431,0.3251076303013648,0.005077244272820691,0.3182650911422552,0.3304250251900705,325.10763030136485,5.077244272820708,318.2650911422552,330.4250251900705
SCAFFOLD,minimum_recall,1024,5,0.5496044158935547,0.010119745401623168,0.5370826721191406,0.5643920302391052,0.3375719330309011,0.0039736328768454395,0.3328156297760243,0.3420404982130831,0.8006507285330315,0.002111067534243099,0.7978497665865044,0.8036497382939596,0.6750709901987726,0.004227931121377035,0.6698497755793716,0.6806815059082165,0.34255212950789843,0.003701977766583659,0.3380664714135722,0.3469029667900221,0.8,0.0,0.8,0.8,0.681445518252187,0.0043375699494337585,0.676178262263546,0.6865295653368754,0.2851653576909544,0.0027577480221558696,0.2817715339012604,0.2886077240957094,0.4205404906531892,0.0030946391014828774,0.4167710559280819,0.4242219722534683,0.737860859365902,0.002451738482108473,0.7349814728795147,0.7404680694062231,0.3249290098012274,0.0042279311213770255,0.3193184940917835,0.3301502244206283,324.9290098012274,4.2279311213770425,319.31849409178346,330.1502244206284
SCAFFOLD,minimum_recall,2048,5,0.545118510723114,0.006617660988356706,0.5378044843673706,0.5528367161750793,0.33385694109679454,0.0023122212110758982,0.3316365411687381,0.3368507304564087,0.798981468383081,0.001568897511162745,0.7965766020653557,0.8002546329042297,0.6720207016579647,0.003234928907194421,0.6683154712833196,0.6761701932765412,0.3398252942910366,0.0026762111970932596,0.3366382731562481,0.3435563289895232,0.8,0.0,0.8,0.8,0.678248522878212,0.00315410769767491,0.6744835799019833,0.6826363761278799,0.2828318136405329,0.0018179659895079792,0.2808698674345861,0.2852304892842701,0.4177716730120646,0.0019134880991765683,0.4158030135979419,0.4202882359512903,0.7355010850205227,0.0013650146478025786,0.7342850520937747,0.7372221740183809,0.3279792983420353,0.0032349289071944365,0.3238298067234588,0.3316845287166804,327.97929834203535,3.2349289071944245,323.82980672345883,331.6845287166804
SCAFFOLD,minimum_recall,4096,5,0.5331682205200196,0.007303617679198876,0.5264095664024353,0.5446228384971619,0.33885009302977626,0.0030910401115488624,0.3353195334249765,0.3428960560185593,0.7987268354788514,0.003634793797879448,0.7937473475739143,0.8029424246710992,0.6781533388293488,0.0038590379233762392,0.6751625904552533,0.6843455161674453,0.3450635466745602,0.0037893094178043296,0.341678924150016,0.3512768209826138,0.8,0.0,0.8,0.8,0.6843768607154308,0.004392240038377417,0.680437869280447,0.6915678101955754,0.28661458799055894,0.002200680822835127,0.2843448867362897,0.2893013663315287,0.42184642821305757,0.0023893474639186227,0.4191892896987728,0.4245325355272999,0.7384400871541,0.00196147193484487,0.7362232530717348,0.7412280136545932,0.32184666117065125,0.0038590379233762275,0.3156544838325547,0.3248374095447467,321.8466611706512,3.8590379233762455,315.65448383255466,324.8374095447467
SCAFFOLD,minimum_recall,8192,5,0.5146866321563721,0.008280097752979191,0.5041048526763916,0.5245687961578369,0.33772105734365687,0.0035932545674489504,0.33374624952985,0.3413095793032385,0.799801952185599,0.004230184904333152,0.7940302730230584,0.8049229028151083,0.6759503526609875,0.0026080247531394454,0.672826783914995,0.67985710359989,0.3439974615199698,0.001327918809000795,0.3424991944845069,0.3459551445621716,0.8,0.0,0.8,0.8,0.6831493610589475,0.0015486300890581426,0.6813997160261989,0.685430311913159,0.28548818369635953,0.001937202678825471,0.2830330707080845,0.2878973105134474,0.4207773067421184,0.0024638468618250215,0.4178396799525856,0.4233549305269465,0.7378761524232933,0.002448932083337243,0.735249083566581,0.7404778478534642,0.3240496473390125,0.0026080247531394527,0.3201428964001099,0.327173216085005,324.04964733901255,2.608024753139436,320.14289640011,327.17321608500504
SCAFFOLD,minimum_recall,16384,5,0.4648806989192963,0.011325474782591823,0.4531936943531036,0.4770495593547821,0.3340362576539138,0.0024570213236479047,0.3308970735997892,0.337530029460714,0.8027160843117839,0.002594211928833124,0.7992643938322253,0.8060546046116848,0.6691536136301182,0.003872772561581602,0.6640102592287258,0.6739717871210039,0.3372178139094898,0.0029863306737032587,0.3332998572993416,0.341678924150016,0.8,0.0,0.8,0.8,0.6751614528466083,0.0035412259902106572,0.6704987862410113,0.680437869280447,0.28201629833762276,0.002002851778542838,0.279300520679831,0.2847885059780971,0.4173862389745433,0.0020616144945355065,0.4146279213913297,0.4203151065801668,0.735934848970951,0.0014635135761390027,0.7341836555727729,0.7379619863600493,0.33084638636988184,0.0038727725615815933,0.3260282128789961,0.3359897407712742,330.8463863698819,3.872772561581589,326.0282128789961,335.98974077127417
