scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
128,4,72,0.820103,0.396485,0.499753,25368
128,4,73,0.820165,0.396622,0.499682,25368
128,4,74,0.820207,0.396705,0.499618,25368
128,4,75,0.820239,0.396756,0.499551,25368
128,4,76,0.820275,0.396811,0.499510,25368
128,4,77,0.820307,0.396905,0.499437,25368
128,4,78,0.820332,0.396930,0.499391,25368
128,4,79,0.820361,0.396982,0.499343,25368
128,4,80,0.820397,0.397080,0.499282,25368
128,5,1,0.496733,0.155459,0.977321,25368
128,5,2,0.504706,0.158804,0.903576,25368
128,5,3,0.524908,0.167821,0.825031,25368
128,5,4,0.565702,0.188773,0.760906,25368
128,5,5,0.619932,0.220954,0.704884,25368
128,5,6,0.668370,0.253103,0.658875,25368
128,5,7,0.707474,0.281880,0.623480,25368
128,5,8,0.734915,0.304063,0.597460,25368
128,5,9,0.754417,0.321534,0.578159,25368
128,5,10,0.768301,0.334928,0.564060,25368
128,5,11,0.777981,0.345163,0.552788,25368
128,5,12,0.785814,0.353845,0.544742,25368
128,5,13,0.790211,0.359291,0.538694,25368
128,5,14,0.794729,0.364423,0.537255,25368
128,5,15,0.796274,0.366710,0.535448,25368
128,5,16,0.799642,0.370245,0.550856,25368
128,5,17,0.797906,0.368330,0.568309,25368
128,5,18,0.799564,0.369275,0.663667,25368
128,5,19,0.798935,0.370671,0.661548,25368
128,5,20,0.796130,0.363672,0.864482,25368
128,5,21,0.808561,0.390177,0.609224,25368
128,5,22,0.804503,0.376884,0.661662,25368
128,5,23,0.810731,0.392517,0.565679,25368
128,5,24,0.808347,0.383602,0.584329,25368
128,5,25,0.811465,0.392036,0.544054,25368
128,5,26,0.810261,0.386877,0.552810,25368
128,5,27,0.811883,0.391312,0.532604,25368
128,5,28,0.811317,0.388584,0.539407,25368
128,5,29,0.812213,0.390904,0.526946,25368
128,5,30,0.812111,0.389996,0.531993,25368
128,5,31,0.812774,0.391343,0.521965,25368
128,5,32,0.812713,0.390845,0.526973,25368
128,5,33,0.813274,0.391857,0.519196,25368
128,5,34,0.813329,0.391883,0.522120,25368
128,5,35,0.813785,0.392613,0.515892,25368
128,5,36,0.813849,0.392850,0.518834,25368
128,5,37,0.814288,0.393354,0.513331,25368
128,5,38,0.814415,0.393927,0.515010,25368
128,5,39,0.814692,0.393890,0.511143,25368
128,5,40,0.814880,0.394748,0.512299,25368
128,5,41,0.815161,0.394796,0.509087,25368
128,5,42,0.815336,0.395522,0.509766,25368
128,5,43,0.815584,0.395478,0.507805,25368
128,5,44,0.815747,0.396266,0.508474,25368
128,5,45,0.815993,0.396307,0.506464,25368
128,5,46,0.816047,0.396714,0.507405,25368
128,5,47,0.816300,0.396799,0.505858,25368
128,5,48,0.816426,0.397430,0.506378,25368
128,5,49,0.816665,0.397524,0.504970,25368
128,5,50,0.816772,0.398070,0.505370,25368
128,5,51,0.816989,0.398157,0.504185,25368
128,5,52,0.817063,0.398593,0.504452,25368
128,5,53,0.817299,0.398804,0.503537,25368
128,5,54,0.817378,0.399111,0.503722,25368
128,5,55,0.817575,0.399305,0.502983,25368
128,5,56,0.817662,0.399569,0.503033,25368
128,5,57,0.817822,0.399795,0.502465,25368
128,5,58,0.817931,0.400130,0.502513,25368
128,5,59,0.818075,0.400239,0.502107,25368
128,5,60,0.818158,0.400494,0.502193,25368
128,5,61,0.818312,0.400645,0.501751,25368
128,5,62,0.818419,0.400993,0.501737,25368
128,5,63,0.818586,0.401286,0.501378,25368
128,5,64,0.818679,0.401559,0.501379,25368
128,5,65,0.818798,0.401778,0.501042,25368
128,5,66,0.818908,0.402042,0.500920,25368
128,5,67,0.818974,0.402115,0.500800,25368
128,5,68,0.819079,0.402327,0.500673,25368
128,5,69,0.819178,0.402455,0.500519,25368
128,5,70,0.819249,0.402652,0.500438,25368
128,5,71,0.819306,0.402705,0.500323,25368
128,5,72,0.819375,0.402858,0.500224,25368
128,5,73,0.819429,0.402944,0.500135,25368
128,5,74,0.819486,0.403085,0.500068,25368
128,5,75,0.819532,0.403198,0.500004,25368
128,5,76,0.819570,0.403226,0.499947,25368
128,5,77,0.819618,0.403297,0.499867,25368
128,5,78,0.819659,0.403428,0.499818,25368
128,5,79,0.819696,0.403498,0.499776,25368
128,5,80,0.819728,0.403570,0.499729,25368
