strategy,scaling_point,run,checkpoint_selection,selected_round,selected_checkpoint,threshold_regime,selected_threshold,minimum_validation_recall_requirement,validation_candidate_threshold_count,validation_eligible_threshold_count,validation_roc_auc,validation_average_precision,test_roc_auc,test_average_precision,validation_tp,validation_fp,validation_tn,validation_fn,validation_mcc,validation_recall,validation_specificity,validation_precision,validation_f1,validation_balanced_accuracy,test_tp,test_fp,test_tn,test_fn,test_mcc,test_recall,test_specificity,test_precision,test_f1,test_accuracy,test_balanced_accuracy,test_false_positive_rate,test_false_negative_rate,test_predicted_positive_rate,test_false_positives_per_1000_negatives,validation_n_samples,test_n_samples
FedProx,128,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/FedProx/bestPRROC/run_1/model_round_80_run_1.pt,mcc_optimal,0.6847289204597473,,24661,,0.8187381117471956,0.3943747682571373,0.8135827812146987,0.3876626104592577,2366,4542,17291,1169,0.3588538793912967,0.6693069306930693,0.7919662895616727,0.342501447596989,0.453126496217562,0.730636610127371,4688,9277,34391,2381,0.3494630367501968,0.6631772527938888,0.7875561051570944,0.3356963838166846,0.4457544927260625,0.7702268561404891,0.7253666789754916,0.2124438948429056,0.3368227472061111,0.2752429193685082,212.4438948429056,25368,50737
FedProx,128,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/FedProx/bestPRROC/run_2/model_round_80_run_2.pt,mcc_optimal,0.6354466676712036,,24651,,0.8171437084034647,0.3917727833960872,0.8134260345033508,0.3897850438969079,2639,5628,16205,896,0.3611287847770118,0.7465346534653465,0.742225072138506,0.3192209991532599,0.4472123368920522,0.7443798628019263,5230,11603,32065,1839,0.3487077183776964,0.7398500495119535,0.7342905560135569,0.3106992217667677,0.4376202828215212,0.7350651398387764,0.7370703027627552,0.2657094439864431,0.2601499504880464,0.3317697144096024,265.70944398644315,25368,50737
FedProx,128,3,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/FedProx/bestPRROC/run_3/model_round_80_run_3.pt,mcc_optimal,0.7089589834213257,,24650,,0.8173241704695364,0.397977047119843,0.8141732993273375,0.3931392879314652,2239,3981,17852,1296,0.3630875227401061,0.6333804809052334,0.8176613383410434,0.359967845659164,0.459046642747309,0.7255209096231383,4472,8220,35448,2597,0.3553072215395584,0.6326213042863206,0.8117614729321242,0.3523479357075323,0.4526086736501189,0.7868025306975186,0.7221913886092224,0.1882385270678758,0.3673786957136794,0.2501527484872972,188.2385270678758,25368,50737
FedProx,128,4,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/FedProx/bestPRROC/run_4/model_round_80_run_4.pt,mcc_optimal,0.6491464376449585,,24661,,0.8203965669450064,0.3970801341496986,0.8153283563385517,0.3948631577478567,2592,5290,16543,943,0.3673846763630928,0.7332390381895333,0.7577062245225118,0.3288505455468155,0.4540597354821757,0.7454726313560225,5071,10765,32903,1998,0.3518768778158941,0.7173574763049936,0.7534808097462673,0.3202197524627431,0.4427854180309976,0.7484478782742378,0.7354191430256305,0.2465191902537327,0.2826425236950064,0.3121193606243964,246.5191902537327,25368,50737
FedProx,128,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_128_clients.json/FedProx/bestPRROC/run_5/model_round_80_run_5.pt,mcc_optimal,0.7024050354957581,,24656,,0.8197283208897473,0.4035696980059137,0.8142534009591762,0.3902605288139631,2349,4271,17562,1186,0.369745997750781,0.6644978783592645,0.8043786928044703,0.354833836858006,0.462629246676514,0.7344382855818674,4619,8946,34722,2450,0.3509586217009833,0.6534163247984156,0.7951360263808739,0.3405086619977884,0.4477076669574488,0.7753907404852475,0.7242761755896447,0.2048639736191261,0.3465836752015844,0.2673591264757475,204.8639736191261,25368,50737
FedProx,256,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_256_clients.json/FedProx/bestPRROC/run_1/model_round_80_run_1.pt,mcc_optimal,0.7015317678451538,,24660,,0.8189094004112871,0.3975044751468455,0.813472252527796,0.3953144229753979,2323,4264,17569,1212,0.3647890632389479,0.6571428571428571,0.8046993083863876,0.3526643388492485,0.4590001975894092,0.7309210827646224,4573,8822,34846,2496,0.3494925640954008,0.6469090394681002,0.7979756343317761,0.3413960432997387,0.446931196247068,0.7769280800993358,0.7224423368999382,0.2020243656682239,0.3530909605318998,0.2640085144963242,202.0243656682239,25368,50737
FedProx,256,2,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_256_clients.json/FedProx/bestPRROC/run_2/model_round_80_run_2.pt,mcc_optimal,0.6941445469856262,,24662,,0.816231175171747,0.3943569749078178,0.8124154270407454,0.3848555122207955,2339,4464,17369,1196,0.3574105912532131,0.6616690240452616,0.795538863188751,0.3438189034249596,0.4525053201779841,0.7286039436170063,4676,9174,34494,2393,0.3508773720453637,0.6614797000990239,0.7899148117614729,0.3376173285198556,0.4470576987427697,0.7720204190235922,0.7256972559302484,0.210085188238527,0.3385202999009761,0.2729763289118395,210.08518823852705,25368,50737
FedProx,256,3,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_256_clients.json/FedProx/bestPRROC/run_3/model_round_80_run_3.pt,mcc_optimal,0.6361849308013916,,24660,,0.816861548551882,0.3880225225200348,0.8111992178849001,0.3853267774943458,2658,5783,16050,877,0.3579520245870537,0.751909476661952,0.7351257271103375,0.3148916005212652,0.4438877755511022,0.7435176018861447,5244,11871,31797,1825,0.3442257602783465,0.7418305276559627,0.7281533388293487,0.3063978965819456,0.4336751571286801,0.7300589313518734,0.7349919332426558,0.2718466611706512,0.2581694723440373,0.3373277883989987,271.84666117065126,25368,50737
FedProx,256,4,highest_validation_average_precision,20,result/splits_iid_scaling/splits_iid_256_clients.json/FedProx/bestPRROC/run_4/model_round_20_run_4.pt,mcc_optimal,0.4670514166355133,,24665,,0.8108270307764397,0.4024579325635633,0.8039569778513587,0.3916690002765529,2206,3964,17869,1329,0.357173827017429,0.6240452616690241,0.8184399761828425,0.3575364667747163,0.4546110252447192,0.7212426189259333,4354,8312,35356,2715,0.3405088521050106,0.6159287027868157,0.8096546670330677,0.3437549344702352,0.4412465163415252,0.7826635394288192,0.7127916849099416,0.1903453329669323,0.3840712972131843,0.2496403019492677,190.34533296693235,25368,50737
FedProx,256,5,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_256_clients.json/FedProx/bestPRROC/run_5/model_round_80_run_5.pt,mcc_optimal,0.7185571193695068,,24657,,0.820278323348297,0.4015384849951565,0.8145785420237655,0.3951150788546672,2224,3901,17932,1311,0.3645195545481102,0.6291371994342292,0.821325516420098,0.3631020408163265,0.460455486542443,0.7252313579271636,4361,7968,35700,2708,0.3507736007956128,0.6169189418588202,0.8175322890904094,0.3537188741990429,0.4496339828848334,0.7895815676922168,0.7172256154746148,0.1824677109095905,0.3830810581411797,0.2429982064371169,182.46771090959055,25368,50737
FedProx,512,1,highest_validation_average_precision,80,result/splits_iid_scaling/splits_iid_512_clients.json/FedProx/bestPRROC/run_1/model_round_80_run_1.pt,mcc_optimal,0.7432970404624939,,24656,,0.8189803064032872,0.3959681819326499,0.8159682072601386,0.3994530477205907,2089,3424,18409,1446,0.3645298640368309,0.5909476661951909,0.8431731782164613,0.3789225467077816,0.4617595048629531,0.7170604222058261,4146,7106,36562,2923,0.3532374015878737,0.586504456075824,0.8372721443620043,0.3684678279416992,0.4525953823481251,0.8023336026962572,0.7118883002189141,0.1627278556379957,0.413495543924176,0.2217710940733586,162.72785563799573,25368,50737
