scaling_point,run,round,roc_auc,pr_auc,loss,n_samples
64,5,20,0.798482,0.372914,0.545668,25368
64,5,21,0.798958,0.373902,0.543762,25368
64,5,22,0.799415,0.374743,0.541996,25368
64,5,23,0.799849,0.375576,0.540355,25368
64,5,24,0.800268,0.376367,0.538826,25368
64,5,25,0.800670,0.377051,0.537398,25368
64,5,26,0.801063,0.377801,0.536061,25368
64,5,27,0.801438,0.378514,0.534811,25368
64,5,28,0.801810,0.379207,0.533633,25368
64,5,29,0.802166,0.379838,0.532526,25368
64,5,30,0.802521,0.380445,0.531480,25368
64,5,31,0.802869,0.381046,0.530494,25368
64,5,32,0.803207,0.381643,0.529562,25368
64,5,33,0.803533,0.382187,0.528674,25368
64,5,34,0.803855,0.382688,0.527834,25368
64,5,35,0.804168,0.383202,0.527033,25368
64,5,36,0.804477,0.383690,0.526269,25368
64,5,37,0.804779,0.384208,0.525543,25368
64,5,38,0.805077,0.384629,0.524849,25368
64,5,39,0.805368,0.385098,0.524185,25368
64,5,40,0.805652,0.385567,0.523550,25368
64,5,41,0.805937,0.386011,0.522941,25368
64,5,42,0.806212,0.386363,0.522356,25368
64,5,43,0.806484,0.386777,0.521793,25368
64,5,44,0.806745,0.387161,0.521251,25368
64,5,45,0.807004,0.387539,0.520730,25368
64,5,46,0.807254,0.387865,0.520227,25368
64,5,47,0.807503,0.388257,0.519742,25368
64,5,48,0.807749,0.388609,0.519274,25368
64,5,49,0.807986,0.388938,0.518821,25368
64,5,50,0.808227,0.389253,0.518382,25368
64,5,51,0.808465,0.389566,0.517956,25368
64,5,52,0.808697,0.389863,0.517545,25368
64,5,53,0.808913,0.390153,0.517147,25368
64,5,54,0.809135,0.390433,0.516760,25368
64,5,55,0.809350,0.390702,0.516385,25368
64,5,56,0.809564,0.391004,0.516020,25368
64,5,57,0.809772,0.391286,0.515665,25368
64,5,58,0.809978,0.391552,0.515320,25368
64,5,59,0.810178,0.391797,0.514985,25368
64,5,60,0.810371,0.392078,0.514658,25368
64,5,61,0.810565,0.392315,0.514340,25368
64,5,62,0.810753,0.392562,0.514030,25368
64,5,63,0.810943,0.392789,0.513729,25368
64,5,64,0.811127,0.393047,0.513435,25368
64,5,65,0.811305,0.393258,0.513148,25368
64,5,66,0.811481,0.393484,0.512868,25368
64,5,67,0.811654,0.393686,0.512595,25368
64,5,68,0.811822,0.393875,0.512329,25368
64,5,69,0.811986,0.394064,0.512068,25368
64,5,70,0.812149,0.394271,0.511814,25368
64,5,71,0.812310,0.394485,0.511566,25368
64,5,72,0.812472,0.394688,0.511323,25368
64,5,73,0.812630,0.394890,0.511086,25368
64,5,74,0.812782,0.395089,0.510854,25368
64,5,75,0.812931,0.395276,0.510627,25368
64,5,76,0.813074,0.395445,0.510405,25368
64,5,77,0.813218,0.395600,0.510188,25368
64,5,78,0.813356,0.395738,0.509975,25368
64,5,79,0.813492,0.395895,0.509767,25368
64,5,80,0.813631,0.396106,0.509563,25368
